,spectrogram,mel_spectrogram,harmonics,perceptual_shock_wave,chroma1,chroma2,chroma3,chroma4,chroma5,chroma6,chroma7,chroma8,chroma9,chroma10,chroma11,chroma12,tempo_bpm,mfcc0,mfcc_delta_0,mfcc_accelerate_0,mfcc1,mfcc_delta_1,mfcc_accelerate_1,mfcc2,mfcc_delta_2,mfcc_accelerate_2,mfcc3,mfcc_delta_3,mfcc_accelerate_3,mfcc4,mfcc_delta_4,mfcc_accelerate_4,mfcc5,mfcc_delta_5,mfcc_accelerate_5,mfcc6,mfcc_delta_6,mfcc_accelerate_6,mfcc7,mfcc_delta_7,mfcc_accelerate_7,mfcc8,mfcc_delta_8,mfcc_accelerate_8,mfcc9,mfcc_delta_9,mfcc_accelerate_9,mfcc10,mfcc_delta_10,mfcc_accelerate_10,mfcc11,mfcc_delta_11,mfcc_accelerate_11,mfcc12,mfcc_delta_12,mfcc_accelerate_12,Species,Id
2155,-38.312607,-75.52048,0.00012809195,1.2184883e-05,0.3415612,0.3467338,0.37357533,0.4403946,0.54967326,0.5107672,0.55104643,0.65080374,0.67986745,0.49498817,0.38702163,0.35937417,184.5703125,-315.65137,-0.025993409,0.043789145,76.85685,-0.024049496,0.04273513,4.9133224,-0.0016201397,0.0062712827,11.370689,0.0059204255,-0.012427394,-22.292652,-0.0024232273,-0.007047041,16.307123,-0.008479488,0.0014186837,-16.104813,-0.0035498354,-0.0011629497,-5.93117,0.0030725382,-0.0077198413,-18.352507,0.002312601,-0.008280249,-14.588367,-0.0027810198,-0.004495,-8.792446,-0.0055516516,-0.0016537143,-8.163371,-0.0045529814,2.5093073e-05,-4.2125254,-0.0015376308,0.0016226389,macrolopha,65641.wav
2156,-46.88785,-61.207092,1.5937668e-07,2.4323048e-08,0.54356843,0.5278135,0.5104339,0.53991467,0.5951878,0.5568516,0.6388329,0.7084474,0.73511106,0.6454698,0.5647653,0.48832425,112.34714673913044,-603.6282,-0.008122718,0.007156085,168.05368,-0.0063320026,0.00550066,-76.46603,-0.00092151045,0.0007255869,10.674144,-0.0020161627,0.0018210316,26.75508,-0.0015687308,0.0013991335,-28.329714,0.0004648451,-0.0005424569,-4.0076284,-0.00046884618,0.00024107573,17.910984,-0.0010094837,0.00076347,-34.07816,8.4713565e-06,-6.8641035e-05,12.1320095,-0.00039820548,0.0003564338,3.1089885,-0.0014743934,0.0012867815,-11.618095,-0.00179181,0.00146132,6.184734,-0.0021525687,0.0017174041,macrolopha,65817.wav
2157,-58.81281,-79.97577,2.1641115e-07,1.6179978e-07,0.5871163,0.5740864,0.5640396,0.57263815,0.5690955,0.58671844,0.6208148,0.6720164,0.6672235,0.6255959,0.6159651,0.6037081,92.28515625,-499.15643,0.00064875034,0.00021009844,64.93343,0.00056242524,0.00030783346,-1.6416988,0.00034549064,0.00021411372,21.890734,0.00032731463,6.550371e-05,-0.3566428,-0.00015935395,4.439569e-05,4.1807027,-0.00023477958,1.6589733e-05,5.68334,-3.1348005e-05,-1.9510015e-05,-6.592283,-0.00030145884,3.6373804e-05,0.45671964,-0.0002165297,7.218186e-06,5.2457643,2.9489413e-05,-6.9379435e-05,3.383892,-0.00020539078,-4.514082e-05,-1.3573712,-5.3556294e-05,-7.589905e-05,-1.9990679,0.0002048974,-0.00011916943,macrolopha,65835.wav
2158,-29.669857,-35.963158,4.5289424e-05,4.4489057e-05,0.70823914,0.69313884,0.60708886,0.61658424,0.61931884,0.6038098,0.58963233,0.59038126,0.61523336,0.63135815,0.681898,0.6956299,129.19921875,-412.35764,-0.006263139,-0.015304468,118.904686,-0.003465683,-0.0053548445,-2.478752,0.00036479707,0.000169581,30.370596,0.00014823557,-0.0012331739,0.97710645,0.0003051495,-5.33268e-05,23.137339,0.00016551485,-0.0008214837,-6.751131,0.00063860015,0.0008146734,17.876476,-0.000112505084,-0.00044566023,-5.525195,-0.0001366176,0.00010192384,15.923734,7.874152e-05,-0.00066304044,-2.734096,-0.00011406108,-4.3162763e-05,13.482591,-0.00019017688,-0.0007567821,-1.0050348,0.00020081858,0.000108602544,macrolopha,66027.wav
2159,-50.40553,-77.19492,8.9474515e-06,6.477422e-07,0.42825198,0.36458296,0.30787525,0.29552907,0.34999874,0.45221666,0.50966924,0.4860916,0.36187243,0.30573794,0.30714828,0.3312831,143.5546875,-407.66086,0.008020939,-0.00014866251,96.11332,0.001523116,5.19702e-05,-88.5371,0.0034465173,0.006781826,-14.77843,0.00453403,0.0024734263,4.1788206,0.0014923816,0.0011071521,-18.148718,-0.00015880968,0.0034192812,8.737567,-0.00035408794,-0.000865163,-4.2879834,0.003795776,-0.0005608773,-7.499871,0.002205631,0.0010595388,9.77555,-0.0011483551,0.00028277,0.034398682,-0.00030108832,0.00053866586,0.2997806,0.002125825,0.0010574958,5.7259593,0.00063457014,-0.00033607965,macrolopha,66056.wav
2160,-59.894356,-69.8421,-1.3385627e-06,-6.693577e-06,0.42161864,0.4510247,0.4643382,0.47327492,0.46823996,0.63960004,0.6244412,0.7141685,0.70544374,0.5383097,0.41124505,0.3595309,151.99908088235293,-268.732,-0.039707374,-0.3010031,44.085526,-0.13759033,-0.01267638,-86.07613,2.5997162e-05,0.026095614,-6.2020106,-0.011454673,0.028844379,-16.641584,0.09087436,-0.0053596403,29.816067,-0.09611667,0.019745361,3.11717,0.008147354,-0.018500544,4.537864,0.06892794,-0.05624398,0.8084251,0.08086624,-0.01554048,14.242411,0.024316922,0.0057716896,4.385016,-0.030280523,-0.0059708264,5.0783544,0.008973163,0.022594573,5.11954,-0.074051894,0.000996294,macrolopha,6630.wav
2161,-38.312607,-75.52048,0.00012809195,1.2184883e-05,0.3415612,0.3467338,0.37357533,0.4403946,0.54967326,0.5107672,0.55104643,0.65080374,0.67986745,0.49498817,0.38702163,0.35937417,184.5703125,-315.65137,-0.025993409,0.043789145,76.85685,-0.024049496,0.04273513,4.9133224,-0.0016201397,0.0062712827,11.370689,0.0059204255,-0.012427394,-22.292652,-0.0024232273,-0.007047041,16.307123,-0.008479488,0.0014186837,-16.104813,-0.0035498354,-0.0011629497,-5.93117,0.0030725382,-0.0077198413,-18.352507,0.002312601,-0.008280249,-14.588367,-0.0027810198,-0.004495,-8.792446,-0.0055516516,-0.0016537143,-8.163371,-0.0045529814,2.5093073e-05,-4.2125254,-0.0015376308,0.0016226389,macrolopha,66323.wav
2162,-50.40553,-77.19492,8.9474515e-06,6.477422e-07,0.42825198,0.36458296,0.30787525,0.29552907,0.34999874,0.45221666,0.50966924,0.4860916,0.36187243,0.30573794,0.30714828,0.3312831,143.5546875,-407.66086,0.008020939,-0.00014866251,96.11332,0.001523116,5.19702e-05,-88.5371,0.0034465173,0.006781826,-14.77843,0.00453403,0.0024734263,4.1788206,0.0014923816,0.0011071521,-18.148718,-0.00015880968,0.0034192812,8.737567,-0.00035408794,-0.000865163,-4.2879834,0.003795776,-0.0005608773,-7.499871,0.002205631,0.0010595388,9.77555,-0.0011483551,0.00028277,0.034398682,-0.00030108832,0.00053866586,0.2997806,0.002125825,0.0010574958,5.7259593,0.00063457014,-0.00033607965,macrolopha,66460.wav
2163,-50.40553,-77.19492,8.9474515e-06,6.477422e-07,0.42825198,0.36458296,0.30787525,0.29552907,0.34999874,0.45221666,0.50966924,0.4860916,0.36187243,0.30573794,0.30714828,0.3312831,143.5546875,-407.66086,0.008020939,-0.00014866251,96.11332,0.001523116,5.19702e-05,-88.5371,0.0034465173,0.006781826,-14.77843,0.00453403,0.0024734263,4.1788206,0.0014923816,0.0011071521,-18.148718,-0.00015880968,0.0034192812,8.737567,-0.00035408794,-0.000865163,-4.2879834,0.003795776,-0.0005608773,-7.499871,0.002205631,0.0010595388,9.77555,-0.0011483551,0.00028277,0.034398682,-0.00030108832,0.00053866586,0.2997806,0.002125825,0.0010574958,5.7259593,0.00063457014,-0.00033607965,macrolopha,66627.wav
2164,-65.22452,-80.0,-2.8772627e-07,2.7668902e-06,0.3326226,0.33729485,0.34930772,0.383463,0.41288984,0.55419433,0.67825747,0.7081545,0.6694081,0.59131485,0.46322268,0.38708928,123.046875,-422.01263,0.005055382,0.004027883,65.17728,0.0067178747,0.005348854,-31.890026,0.0055336724,0.0044014184,5.130868,0.003858305,0.0030767634,-14.309829,0.0019625027,0.0015979931,7.5592113,3.899279e-05,0.000112065245,-14.46236,-0.0017710583,-0.0012826069,-17.292166,-0.0033031532,-0.0024646663,-17.787914,-0.00435983,-0.0032776438,-12.096559,-0.004799315,-0.003608006,-11.201771,-0.004637798,-0.0034763997,-12.462236,-0.004052209,-0.0030398483,-8.482833,-0.003266153,-0.0024887011,macrolopha,66686.wav
2165,-65.22452,-80.0,-2.8772627e-07,2.7668902e-06,0.3326226,0.33729485,0.34930772,0.383463,0.41288984,0.55419433,0.67825747,0.7081545,0.6694081,0.59131485,0.46322268,0.38708928,123.046875,-422.01263,0.005055382,0.004027883,65.17728,0.0067178747,0.005348854,-31.890026,0.0055336724,0.0044014184,5.130868,0.003858305,0.0030767634,-14.309829,0.0019625027,0.0015979931,7.5592113,3.899279e-05,0.000112065245,-14.46236,-0.0017710583,-0.0012826069,-17.292166,-0.0033031532,-0.0024646663,-17.787914,-0.00435983,-0.0032776438,-12.096559,-0.004799315,-0.003608006,-11.201771,-0.004637798,-0.0034763997,-12.462236,-0.004052209,-0.0030398483,-8.482833,-0.003266153,-0.0024887011,macrolopha,67300.wav
2166,-39.26776,-63.398376,1.6620696e-05,-2.4309882e-05,0.5012437,0.49119017,0.48511878,0.49930096,0.53837043,0.58801866,0.6371556,0.73709846,0.7091237,0.5613799,0.5308302,0.53531283,117.45383522727273,-263.9196,0.06472851,-0.07631134,53.493412,0.0039173095,-0.006789196,-9.087715,0.00012300652,0.0010206692,10.436486,0.002782834,0.0008027282,4.008282,-0.0053619673,-0.0008307396,18.223936,-0.004670949,-0.001421549,0.7486185,-0.0073642926,0.00052675285,5.0231714,-0.005749896,-0.0012185802,1.2292141,-0.0041122264,0.0021007531,6.4188933,-0.0011906044,0.0035702388,-7.961632,-0.0030578622,0.004610564,-4.8791475,-0.009565053,0.0018361475,-6.07607,-0.0061639673,0.0031098323,macrolopha,67462.wav
2167,-58.81281,-79.97577,2.1641115e-07,1.6179978e-07,0.5871163,0.5740864,0.5640396,0.57263815,0.5690955,0.58671844,0.6208148,0.6720164,0.6672235,0.6255959,0.6159651,0.6037081,92.28515625,-499.15643,0.00064875034,0.00021009844,64.93343,0.00056242524,0.00030783346,-1.6416988,0.00034549064,0.00021411372,21.890734,0.00032731463,6.550371e-05,-0.3566428,-0.00015935395,4.439569e-05,4.1807027,-0.00023477958,1.6589733e-05,5.68334,-3.1348005e-05,-1.9510015e-05,-6.592283,-0.00030145884,3.6373804e-05,0.45671964,-0.0002165297,7.218186e-06,5.2457643,2.9489413e-05,-6.9379435e-05,3.383892,-0.00020539078,-4.514082e-05,-1.3573712,-5.3556294e-05,-7.589905e-05,-1.9990679,0.0002048974,-0.00011916943,macrolopha,67537.wav
2168,-19.46783,-27.448336,3.1990126e-06,-9.170853e-07,0.20112376,0.28449938,0.5409415,0.50902,0.41213828,0.3089925,0.3859467,0.43122974,0.3418706,0.41764978,0.36755005,0.23709063,123.046875,-357.3475,-0.073266216,-0.22793482,22.841635,-0.03756949,0.07660378,-34.04948,-0.067848556,0.076789804,30.373873,-0.015770752,-0.0022366398,-16.524324,0.058106832,0.044842266,57.943264,-0.07071597,0.0015934076,-3.8375628,-0.0017676916,0.003609135,3.7459133,0.023686294,-0.012745437,12.634087,-0.035950627,0.010601897,5.5637174,0.045115087,0.002503019,2.9643486,0.0043195193,0.014032576,5.168584,0.007871381,0.011151899,7.6750455,-0.015687548,0.0046092453,macrolopha,67686.wav
2169,-49.86391,-80.0,-1.6427304e-05,-4.9029304e-06,0.12991875,0.12468412,0.12684017,0.1354616,0.14187649,0.22121942,0.53129977,0.82561165,0.9367378,0.62495834,0.32971922,0.17282672,123.046875,-463.09302,-0.093558356,-0.01513182,-2.3741932,0.0007319101,-0.00024392673,14.875076,-0.0049898513,-0.0010622845,-23.464306,0.0037091223,0.0007276083,-19.03614,0.004616403,0.00036563407,23.877748,-0.006725587,0.0006412919,-45.499165,0.009397286,0.0011172466,19.959963,-0.0064549423,0.0007778259,-36.591366,0.009018598,0.0010612304,5.137926,-0.0021197519,0.0004198795,-14.630488,0.0021089534,0.0014185935,-13.603062,0.00070773554,0.0008872696,-6.2193565,-0.00072896556,0.0003276213,macrolopha,67710.wav
2170,-46.88785,-61.207092,1.5937668e-07,2.4323048e-08,0.54356843,0.5278135,0.5104339,0.53991467,0.5951878,0.5568516,0.6388329,0.7084474,0.73511106,0.6454698,0.5647653,0.48832425,112.34714673913044,-603.6282,-0.008122718,0.007156085,168.05368,-0.0063320026,0.00550066,-76.46603,-0.00092151045,0.0007255869,10.674144,-0.0020161627,0.0018210316,26.75508,-0.0015687308,0.0013991335,-28.329714,0.0004648451,-0.0005424569,-4.0076284,-0.00046884618,0.00024107573,17.910984,-0.0010094837,0.00076347,-34.07816,8.4713565e-06,-6.8641035e-05,12.1320095,-0.00039820548,0.0003564338,3.1089885,-0.0014743934,0.0012867815,-11.618095,-0.00179181,0.00146132,6.184734,-0.0021525687,0.0017174041,macrolopha,67795.wav
2171,-48.281563,-76.06945,-9.3988365e-06,-9.320214e-06,0.67737305,0.71865124,0.6959442,0.66521615,0.6081818,0.61136514,0.6222911,0.6331441,0.62976456,0.61482495,0.62030816,0.6406632,103.359375,-283.15698,0.107862234,-0.20039274,55.35286,0.017162682,-0.022302713,-1.7642455,-0.00862557,0.018496437,3.7149906,-0.008721584,-0.0015178315,-1.0155619,-0.007059682,-0.006392291,7.7910357,0.00433059,-0.0036514446,-1.1847838,0.00114476,0.0045386734,2.2128725,0.003169229,0.0010123182,-2.9388137,0.008999455,-0.0005503758,2.0292735,-0.0055892193,-0.0074315607,-4.18507,-0.0409083,-0.0007245593,1.3621429,-0.015678458,-0.0063241185,-2.0998373,0.008093529,0.0069229184,macrolopha,67848.wav
2172,-48.281563,-76.06945,-9.3988365e-06,-9.320214e-06,0.67737305,0.71865124,0.6959442,0.66521615,0.6081818,0.61136514,0.6222911,0.6331441,0.62976456,0.61482495,0.62030816,0.6406632,103.359375,-283.15698,0.107862234,-0.20039274,55.35286,0.017162682,-0.022302713,-1.7642455,-0.00862557,0.018496437,3.7149906,-0.008721584,-0.0015178315,-1.0155619,-0.007059682,-0.006392291,7.7910357,0.00433059,-0.0036514446,-1.1847838,0.00114476,0.0045386734,2.2128725,0.003169229,0.0010123182,-2.9388137,0.008999455,-0.0005503758,2.0292735,-0.0055892193,-0.0074315607,-4.18507,-0.0409083,-0.0007245593,1.3621429,-0.015678458,-0.0063241185,-2.0998373,0.008093529,0.0069229184,macrolopha,67910.wav
2173,-46.88785,-61.207092,1.5937668e-07,2.4323048e-08,0.54356843,0.5278135,0.5104339,0.53991467,0.5951878,0.5568516,0.6388329,0.7084474,0.73511106,0.6454698,0.5647653,0.48832425,112.34714673913044,-603.6282,-0.008122718,0.007156085,168.05368,-0.0063320026,0.00550066,-76.46603,-0.00092151045,0.0007255869,10.674144,-0.0020161627,0.0018210316,26.75508,-0.0015687308,0.0013991335,-28.329714,0.0004648451,-0.0005424569,-4.0076284,-0.00046884618,0.00024107573,17.910984,-0.0010094837,0.00076347,-34.07816,8.4713565e-06,-6.8641035e-05,12.1320095,-0.00039820548,0.0003564338,3.1089885,-0.0014743934,0.0012867815,-11.618095,-0.00179181,0.00146132,6.184734,-0.0021525687,0.0017174041,macrolopha,68108.wav
2174,-49.577343,-77.49508,2.814175e-05,3.2222197e-06,0.27335685,0.26847458,0.29413933,0.38893408,0.4293763,0.5244829,0.6331357,0.6470761,0.6533323,0.49091578,0.3592097,0.29059342,117.45383522727273,-418.15408,0.00067647296,0.000577502,69.667,0.0008983249,0.0007656052,-23.866507,0.00073045096,0.0006188097,15.010573,0.00047417596,0.00039503915,-15.138558,0.00016161829,0.00012279153,11.836377,-0.00016820204,-0.00016336214,-12.48328,-0.00047434852,-0.0004272234,-7.1389527,-0.00071914255,-0.0006356285,-20.01783,-0.0008729662,-0.00076272315,-9.4897995,-0.00091791607,-0.00079318625,-4.6572886,-0.0008499725,-0.0007241303,-9.348245,-0.00067936804,-0.00056538923,-2.5297372,-0.00042905126,-0.00033811614,macrolopha,68423.wav
2175,-38.312607,-75.52048,0.00012809195,1.2184883e-05,0.3415612,0.3467338,0.37357533,0.4403946,0.54967326,0.5107672,0.55104643,0.65080374,0.67986745,0.49498817,0.38702163,0.35937417,184.5703125,-315.65137,-0.025993409,0.043789145,76.85685,-0.024049496,0.04273513,4.9133224,-0.0016201397,0.0062712827,11.370689,0.0059204255,-0.012427394,-22.292652,-0.0024232273,-0.007047041,16.307123,-0.008479488,0.0014186837,-16.104813,-0.0035498354,-0.0011629497,-5.93117,0.0030725382,-0.0077198413,-18.352507,0.002312601,-0.008280249,-14.588367,-0.0027810198,-0.004495,-8.792446,-0.0055516516,-0.0016537143,-8.163371,-0.0045529814,2.5093073e-05,-4.2125254,-0.0015376308,0.0016226389,macrolopha,6849.wav
2176,-40.25627,-50.885426,1.12635125e-05,-1.2153911e-05,0.584771,0.62616885,0.6406741,0.6148968,0.57770944,0.56740797,0.5233847,0.5510578,0.56575644,0.58164907,0.5080635,0.51372963,58.72691761363637,-75.29503,0.37575832,-1.5987353,74.35394,0.0046604816,-0.061158687,-1.4101543,0.030717561,-0.000112696354,-7.3423357,0.0031761695,0.03788074,-11.232656,-0.06957066,0.05136505,3.548695,-0.06630265,-0.0033809957,-4.508247,0.026475068,0.016966458,1.5224489,0.04349975,-0.005665909,-6.040413,-0.04397949,-0.0012438166,-1.2912953,-0.08350354,-0.090962134,-2.1064348,-0.043225624,-0.058772095,4.5138655,-0.0030337432,-0.028381068,0.18829075,0.07199409,0.02129852,macrolopha,68531.wav
2177,-42.98093,-79.340675,7.771096e-05,9.694137e-06,0.4514016,0.42686298,0.4861867,0.6437353,0.6334868,0.67184275,0.6679083,0.56745917,0.43451083,0.38145435,0.3671563,0.44728974,184.5703125,-278.7505,-0.007881858,0.015122495,75.058105,0.061028913,-0.093313545,-42.02327,-0.0121077625,-0.010911787,16.142057,0.0069725406,-0.020491438,-13.112778,0.030816166,-0.004382616,10.494573,-0.029646277,0.02333092,-7.7871065,-0.008801866,-0.00017229807,-10.620823,-0.0034135254,0.09798949,-19.713713,-0.03584696,0.006622946,-7.3020205,-0.012998768,0.04852003,-5.598694,0.0062998263,0.053277895,-3.172328,-0.029950548,-0.039905526,-7.9820323,0.0165133,0.02286328,macrolopha,68688.wav
2178,-65.64574,-79.97567,-9.159397e-06,-4.0356415e-05,0.5109023,0.49081,0.52507704,0.5282334,0.4578675,0.51307327,0.62397045,0.7500782,0.6996524,0.46843278,0.42213964,0.46989694,99.38401442307692,-242.59363,0.05053289,0.008823706,79.27731,-0.0032827957,-0.008345134,-37.605637,-0.025843693,-0.016164402,-7.1783075,0.017803961,0.0013841062,-19.730745,0.0056617428,0.003982337,-1.074558,0.0046586683,0.012571439,-16.727316,0.003054859,-0.0019366371,-12.518689,-0.0084160715,-0.00325528,-16.334204,-0.0017962594,0.0069407783,-4.505085,0.005601397,0.0013975708,-9.864085,0.0036231226,-0.00010917328,-7.1594625,-0.011692505,-0.003685421,-11.817604,-0.0017081504,0.00174053,macrolopha,69457.wav
2179,-40.25627,-50.885426,1.12635125e-05,-1.2153911e-05,0.584771,0.62616885,0.6406741,0.6148968,0.57770944,0.56740797,0.5233847,0.5510578,0.56575644,0.58164907,0.5080635,0.51372963,58.72691761363637,-75.29503,0.37575832,-1.5987353,74.35394,0.0046604816,-0.061158687,-1.4101543,0.030717561,-0.000112696354,-7.3423357,0.0031761695,0.03788074,-11.232656,-0.06957066,0.05136505,3.548695,-0.06630265,-0.0033809957,-4.508247,0.026475068,0.016966458,1.5224489,0.04349975,-0.005665909,-6.040413,-0.04397949,-0.0012438166,-1.2912953,-0.08350354,-0.090962134,-2.1064348,-0.043225624,-0.058772095,4.5138655,-0.0030337432,-0.028381068,0.18829075,0.07199409,0.02129852,macrolopha,69615.wav
2180,-42.98093,-79.340675,7.771096e-05,9.694137e-06,0.4514016,0.42686298,0.4861867,0.6437353,0.6334868,0.67184275,0.6679083,0.56745917,0.43451083,0.38145435,0.3671563,0.44728974,184.5703125,-278.7505,-0.007881858,0.015122495,75.058105,0.061028913,-0.093313545,-42.02327,-0.0121077625,-0.010911787,16.142057,0.0069725406,-0.020491438,-13.112778,0.030816166,-0.004382616,10.494573,-0.029646277,0.02333092,-7.7871065,-0.008801866,-0.00017229807,-10.620823,-0.0034135254,0.09798949,-19.713713,-0.03584696,0.006622946,-7.3020205,-0.012998768,0.04852003,-5.598694,0.0062998263,0.053277895,-3.172328,-0.029950548,-0.039905526,-7.9820323,0.0165133,0.02286328,macrolopha,69873.wav
2181,-19.46783,-27.448336,3.1990126e-06,-9.170853e-07,0.20112376,0.28449938,0.5409415,0.50902,0.41213828,0.3089925,0.3859467,0.43122974,0.3418706,0.41764978,0.36755005,0.23709063,123.046875,-357.3475,-0.073266216,-0.22793482,22.841635,-0.03756949,0.07660378,-34.04948,-0.067848556,0.076789804,30.373873,-0.015770752,-0.0022366398,-16.524324,0.058106832,0.044842266,57.943264,-0.07071597,0.0015934076,-3.8375628,-0.0017676916,0.003609135,3.7459133,0.023686294,-0.012745437,12.634087,-0.035950627,0.010601897,5.5637174,0.045115087,0.002503019,2.9643486,0.0043195193,0.014032576,5.168584,0.007871381,0.011151899,7.6750455,-0.015687548,0.0046092453,macrolopha,69881.wav
2182,-50.40553,-77.19492,8.9474515e-06,6.477422e-07,0.42825198,0.36458296,0.30787525,0.29552907,0.34999874,0.45221666,0.50966924,0.4860916,0.36187243,0.30573794,0.30714828,0.3312831,143.5546875,-407.66086,0.008020939,-0.00014866251,96.11332,0.001523116,5.19702e-05,-88.5371,0.0034465173,0.006781826,-14.77843,0.00453403,0.0024734263,4.1788206,0.0014923816,0.0011071521,-18.148718,-0.00015880968,0.0034192812,8.737567,-0.00035408794,-0.000865163,-4.2879834,0.003795776,-0.0005608773,-7.499871,0.002205631,0.0010595388,9.77555,-0.0011483551,0.00028277,0.034398682,-0.00030108832,0.00053866586,0.2997806,0.002125825,0.0010574958,5.7259593,0.00063457014,-0.00033607965,macrolopha,70409.wav
2183,-46.88785,-61.207092,1.5937668e-07,2.4323048e-08,0.54356843,0.5278135,0.5104339,0.53991467,0.5951878,0.5568516,0.6388329,0.7084474,0.73511106,0.6454698,0.5647653,0.48832425,112.34714673913044,-603.6282,-0.008122718,0.007156085,168.05368,-0.0063320026,0.00550066,-76.46603,-0.00092151045,0.0007255869,10.674144,-0.0020161627,0.0018210316,26.75508,-0.0015687308,0.0013991335,-28.329714,0.0004648451,-0.0005424569,-4.0076284,-0.00046884618,0.00024107573,17.910984,-0.0010094837,0.00076347,-34.07816,8.4713565e-06,-6.8641035e-05,12.1320095,-0.00039820548,0.0003564338,3.1089885,-0.0014743934,0.0012867815,-11.618095,-0.00179181,0.00146132,6.184734,-0.0021525687,0.0017174041,macrolopha,70411.wav
2184,-43.108448,-69.38469,-5.8939073e-05,6.858099e-08,0.5904487,0.60205394,0.60925734,0.638105,0.6569705,0.65465724,0.6785234,0.7266724,0.7009962,0.6592833,0.6309123,0.6042545,112.34714673913044,-274.7621,0.0033862256,-0.03256957,60.05156,-0.0019498694,-0.0040819882,-4.365095,-0.0003203462,0.0011312186,10.990398,-0.0004399358,0.00079873134,8.118081,-0.0021441395,0.002478269,11.822501,-0.0022729754,0.00071508955,2.9636505,-0.0033272232,-0.0009739842,5.54008,0.00051989325,-0.0008539562,-2.8899367,0.001763641,0.0013430401,3.502053,0.00043420878,0.0007646307,-2.2094805,0.0011993279,0.0015190976,-0.9276932,0.0021864602,0.00062890764,-5.1864157,0.0015375019,0.002439747,macrolopha,70480.wav
2185,-58.991867,-74.41113,-3.096481e-06,4.2967554e-06,0.5051433,0.43631378,0.4263256,0.39621735,0.4009803,0.42185888,0.47587115,0.5193419,0.6405027,0.58594495,0.5284305,0.5690322,151.99908088235293,-229.71274,-0.15660766,-0.031784244,86.51338,-0.022075634,0.0031571675,-13.875479,0.018694434,0.00030102846,3.7497802,0.010800272,-0.0010454903,-13.446788,0.00511152,0.0036958607,-13.029945,0.012912659,0.0026338408,12.9309635,-0.0016756952,-0.00039329374,-14.857013,0.007473629,0.00045188383,-5.809032,0.013171103,0.0060337596,15.634614,-0.01777619,-0.00013269592,-16.739872,0.014853571,0.006420016,12.060598,-0.0088678785,0.001471783,-6.625364,0.0023441033,-0.0009022805,macrolopha,70601.wav
2186,-19.46783,-27.448336,3.1990126e-06,-9.170853e-07,0.20112376,0.28449938,0.5409415,0.50902,0.41213828,0.3089925,0.3859467,0.43122974,0.3418706,0.41764978,0.36755005,0.23709063,123.046875,-357.3475,-0.073266216,-0.22793482,22.841635,-0.03756949,0.07660378,-34.04948,-0.067848556,0.076789804,30.373873,-0.015770752,-0.0022366398,-16.524324,0.058106832,0.044842266,57.943264,-0.07071597,0.0015934076,-3.8375628,-0.0017676916,0.003609135,3.7459133,0.023686294,-0.012745437,12.634087,-0.035950627,0.010601897,5.5637174,0.045115087,0.002503019,2.9643486,0.0043195193,0.014032576,5.168584,0.007871381,0.011151899,7.6750455,-0.015687548,0.0046092453,macrolopha,70749.wav
2187,-48.281563,-76.06945,-9.3988365e-06,-9.320214e-06,0.67737305,0.71865124,0.6959442,0.66521615,0.6081818,0.61136514,0.6222911,0.6331441,0.62976456,0.61482495,0.62030816,0.6406632,103.359375,-283.15698,0.107862234,-0.20039274,55.35286,0.017162682,-0.022302713,-1.7642455,-0.00862557,0.018496437,3.7149906,-0.008721584,-0.0015178315,-1.0155619,-0.007059682,-0.006392291,7.7910357,0.00433059,-0.0036514446,-1.1847838,0.00114476,0.0045386734,2.2128725,0.003169229,0.0010123182,-2.9388137,0.008999455,-0.0005503758,2.0292735,-0.0055892193,-0.0074315607,-4.18507,-0.0409083,-0.0007245593,1.3621429,-0.015678458,-0.0063241185,-2.0998373,0.008093529,0.0069229184,macrolopha,70767.wav
2188,-79.97505,-80.0,-2.105044e-09,-5.8099275e-08,0.40202308,0.3423093,0.30513078,0.31089714,0.40900794,0.51058507,0.5396688,0.5485073,0.52260315,0.5374191,0.51619935,0.46462694,123.046875,-406.13223,0.029708188,-0.022692917,43.700832,0.0010381985,0.005617835,-80.1001,0.0007547225,0.0078025907,-30.502314,0.003662672,0.0047865887,-27.58807,0.00062023365,0.0040707625,-22.273417,-0.00034929215,0.004063033,-20.139885,0.0041203205,0.0041879434,-20.465048,0.0059329267,0.0005663547,-15.620287,-0.00037557987,0.0034618566,-4.7536974,-0.0027396623,0.0034513047,-14.907026,0.0011934702,0.0020486964,-11.454367,0.00015072826,0.0025367306,-11.436577,-0.0040651653,0.0041312072,macrolopha,70999.wav
2189,-29.669857,-35.963158,4.5289424e-05,4.4489057e-05,0.70823914,0.69313884,0.60708886,0.61658424,0.61931884,0.6038098,0.58963233,0.59038126,0.61523336,0.63135815,0.681898,0.6956299,129.19921875,-412.35764,-0.006263139,-0.015304468,118.904686,-0.003465683,-0.0053548445,-2.478752,0.00036479707,0.000169581,30.370596,0.00014823557,-0.0012331739,0.97710645,0.0003051495,-5.33268e-05,23.137339,0.00016551485,-0.0008214837,-6.751131,0.00063860015,0.0008146734,17.876476,-0.000112505084,-0.00044566023,-5.525195,-0.0001366176,0.00010192384,15.923734,7.874152e-05,-0.00066304044,-2.734096,-0.00011406108,-4.3162763e-05,13.482591,-0.00019017688,-0.0007567821,-1.0050348,0.00020081858,0.000108602544,macrolopha,71485.wav
