,id,gen,sp,ssp,group,en,rec,cnt,loc,lat,lng,alt,type,sex,stage,method,url,file,file-name,sono,osci,lic,q,length,time,date,uploaded,also,rmk,bird-seen,animal-seen,playback-used,temp,regnr,auto,dvc,mic,smp
211,79922,Arborophila,rufogularis,,birds,Rufous-throated Partridge,Frank Lambert,India,"Eaglenest Wildlife Sanctuary, Arunachal Pradesh",27.1001,92.4001,1300,call,,,field recording,//xeno-canto.org/79922,https://xeno-canto.org/79922/download,Arborophila_rufogularis_nom-FL Eaglenest 21Apr11 1300m R09_0119.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC79922-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC79922-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC79922-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC79922-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC79922-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC79922-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC79922-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,C,0:48,10:30,2011-04-21,2011-06-06,[],,unknown,unknown,unknown,,,no,,,44100
212,35518,Arborophila,rufogularis,,birds,Rufous-throated Partridge,Arnold Meijer,India,"Bompu, Arunachal Pradesh",27.11667,92.43333,?,song,,,field recording,//xeno-canto.org/35518,https://xeno-canto.org/35518/download,BLUEROBIN_RufousthroatedPartridge_Bompu_ArunachalPradesh_India_ArnoldMeijer_160209_LS100348.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/UXOKEACNUT/ffts/XC35518-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UXOKEACNUT/ffts/XC35518-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UXOKEACNUT/ffts/XC35518-large.png', 'full': '//xeno-canto.org/sounds/uploaded/UXOKEACNUT/ffts/XC35518-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/UXOKEACNUT/wave/XC35518-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UXOKEACNUT/wave/XC35518-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UXOKEACNUT/wave/XC35518-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,C,0:22,?:?,2009-02-16,2009-06-10,[],Singing from inside forest. link:http://www.bluerobin.nl,unknown,unknown,unknown,,,no,,,48000
213,21940,Arborophila,rufogularis,,birds,Rufous-throated Partridge,Mathias Ritschard,India,"Yingkiong, Arunachal Pradesh",28.6333495,94.9747467,?,song,,,field recording,//xeno-canto.org/21940,https://xeno-canto.org/21940/download,RufousThroatedPartrid220306.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/AZXHPBEVSA/ffts/XC21940-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AZXHPBEVSA/ffts/XC21940-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AZXHPBEVSA/ffts/XC21940-large.png', 'full': '//xeno-canto.org/sounds/uploaded/AZXHPBEVSA/ffts/XC21940-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/AZXHPBEVSA/wave/XC21940-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AZXHPBEVSA/wave/XC21940-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AZXHPBEVSA/wave/XC21940-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,C,0:59,?,2006-03-22,2008-11-20,[],,unknown,unknown,unknown,,,no,,,44100
214,426421,Arborophila,atrogularis,,birds,White-cheeked Partridge,Peter Boesman,India,"Manas National Park, Assam",26.672638,91.004331,,song,,,field recording,//xeno-canto.org/426421,https://xeno-canto.org/426421/download,XC426421-LS108823 White-cheeked Partridge song A.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC426421-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC426421-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC426421-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC426421-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC426421-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC426421-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC426421-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,1:29,18:00,2018-04-08,2018-07-23,[],,unknown,unknown,unknown,,,no,,,44100
215,156569,Arborophila,atrogularis,,birds,White-cheeked Partridge,Frank Lambert,India,"Digboi Oilfields, Assam",27.3806,95.6306,180,song,,,field recording,//xeno-canto.org/156569,https://xeno-canto.org/156569/download,XC156569-Arborophila_atrogularis-FL part song-duet response Digboi 5Apr13 9.40am LS113754.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC156569-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC156569-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC156569-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC156569-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC156569-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC156569-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC156569-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:11,09:40,2013-04-05,2013-12-04,[],There are certainly two different birds - presumably a pair - dueting on this track. Same birds as on  XC156568. The first few notes may be missing,yes,yes,yes,,,no,,,48000
216,156568,Arborophila,atrogularis,,birds,White-cheeked Partridge,Frank Lambert,India,"Digboi Oilfields, Assam",27.3806,95.6306,180,song,,,field recording,//xeno-canto.org/156568,https://xeno-canto.org/156568/download,XC156568-Arborophila_atrogularis-FL full song response Digboi 5Apr13 9.35am LS113752.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC156568-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC156568-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC156568-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC156568-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC156568-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC156568-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC156568-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:54,09:35,2013-04-05,2013-12-04,[],There seem to be two different birds - presumably a pair - on this track but not confirmed by observation.,yes,yes,yes,,,no,,,48000
217,156567,Arborophila,atrogularis,,birds,White-cheeked Partridge,Frank Lambert,India,"Digboi Oilfields, Assam",27.3806,95.6306,180,"call, song",,,field recording,//xeno-canto.org/156567,https://xeno-canto.org/156567/download,XC156567-Arborophila_atrogularis-FL full song Digboi 5Apr13 9.30am LS113751.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC156567-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC156567-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC156567-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC156567-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC156567-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC156567-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC156567-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:51,09:30,2013-04-05,2013-12-04,[],Full song followed by a few quiet calls,yes,yes,yes,,,no,,,48000
218,426419,Arborophila,atrogularis,,birds,White-cheeked Partridge,Peter Boesman,India,"Manas National Park, Assam",26.672638,91.004331,,call,,,field recording,//xeno-canto.org/426419,https://xeno-canto.org/426419/download,XC426419-LS108819 White-cheeked Partridge calls B.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC426419-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC426419-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC426419-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC426419-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC426419-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC426419-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC426419-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,1:10,18:00,2018-04-08,2018-07-23,[],,unknown,unknown,unknown,,,no,,,44100
219,417071,Arborophila,atrogularis,,birds,White-cheeked Partridge,Subhajit Chaudhuri,India,"Manas National Park,Baksa, Assam",26.6708,91.0019,60,song,,,field recording,//xeno-canto.org/417071,https://xeno-canto.org/417071/download,XC417071-white cheeked partridge 2.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/MBNXNBZWWW/ffts/XC417071-small.png', 'med': '//xeno-canto.org/sounds/uploaded/MBNXNBZWWW/ffts/XC417071-med.png', 'large': '//xeno-canto.org/sounds/uploaded/MBNXNBZWWW/ffts/XC417071-large.png', 'full': '//xeno-canto.org/sounds/uploaded/MBNXNBZWWW/ffts/XC417071-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/MBNXNBZWWW/wave/XC417071-small.png', 'med': '//xeno-canto.org/sounds/uploaded/MBNXNBZWWW/wave/XC417071-med.png', 'large': '//xeno-canto.org/sounds/uploaded/MBNXNBZWWW/wave/XC417071-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:26,10:40,2018-05-23,2018-05-27,[],Dense undergrowth on the edge of main road. Clear sunny weather.,no,no,no,,,no,,,44100
220,417070,Arborophila,atrogularis,,birds,White-cheeked Partridge,Subhajit Chaudhuri,India,"Manas National Park,Baksa, Assam",26.6708,91.0019,60,song,,,field recording,//xeno-canto.org/417070,https://xeno-canto.org/417070/download,XC417070-white cheeked partridge 3.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/MBNXNBZWWW/ffts/XC417070-small.png', 'med': '//xeno-canto.org/sounds/uploaded/MBNXNBZWWW/ffts/XC417070-med.png', 'large': '//xeno-canto.org/sounds/uploaded/MBNXNBZWWW/ffts/XC417070-large.png', 'full': '//xeno-canto.org/sounds/uploaded/MBNXNBZWWW/ffts/XC417070-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/MBNXNBZWWW/wave/XC417070-small.png', 'med': '//xeno-canto.org/sounds/uploaded/MBNXNBZWWW/wave/XC417070-med.png', 'large': '//xeno-canto.org/sounds/uploaded/MBNXNBZWWW/wave/XC417070-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:38,10:40,2018-05-23,2018-05-27,[],Dense undergrowth on the edge of main road. Clear sunny weather.,no,no,no,,,no,,,44100
221,156566,Arborophila,atrogularis,,birds,White-cheeked Partridge,Frank Lambert,India,"Digboi Oilfields, Assam",27.3806,95.6306,180,call,,,field recording,//xeno-canto.org/156566,https://xeno-canto.org/156566/download,XC156566-Arborophila_atrogularis-FL calls Digboi 5Apr13 9.25am LS113750.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC156566-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC156566-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC156566-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC156566-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC156566-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC156566-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC156566-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:28,09:25,2013-04-05,2013-12-04,[],Various calls,yes,yes,no,,,no,,,48000
222,121570,Arborophila,atrogularis,,birds,White-cheeked Partridge,Niels Poul Dreyer,India,Namdapha,27.6397,96.6248,3200,song,,,field recording,//xeno-canto.org/121570,https://xeno-canto.org/121570/download,XC121570-white-cheeked partridge_dreyer_128.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YIQSVPAMDQ/ffts/XC121570-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YIQSVPAMDQ/ffts/XC121570-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YIQSVPAMDQ/ffts/XC121570-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YIQSVPAMDQ/ffts/XC121570-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YIQSVPAMDQ/wave/XC121570-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YIQSVPAMDQ/wave/XC121570-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YIQSVPAMDQ/wave/XC121570-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:23,09:00,2003-01-15,2013-02-15,[],,yes,yes,unknown,,,no,,,44100
223,100805,Arborophila,atrogularis,,birds,White-cheeked Partridge,Mathias Ritschard,India,Namdapha,27.63974,96.624756,400,song,,,field recording,//xeno-canto.org/100805,https://xeno-canto.org/100805/download,WhiteCheekedPartridgeXX1011.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/AZXHPBEVSA/ffts/XC100805-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AZXHPBEVSA/ffts/XC100805-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AZXHPBEVSA/ffts/XC100805-large.png', 'full': '//xeno-canto.org/sounds/uploaded/AZXHPBEVSA/ffts/XC100805-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/AZXHPBEVSA/wave/XC100805-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AZXHPBEVSA/wave/XC100805-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AZXHPBEVSA/wave/XC100805-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:19,?,2011-10-00,2012-05-11,[],,unknown,unknown,unknown,,,no,,,48000
224,79441,Arborophila,atrogularis,,birds,White-cheeked Partridge,Desmond Allen,India,"Digboi, Tinsukia District, Assam",,,?,song,,,field recording,//xeno-canto.org/79441,https://xeno-canto.org/79441/download,98004.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TPRMYCYSEA/ffts/XC79441-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TPRMYCYSEA/ffts/XC79441-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TPRMYCYSEA/ffts/XC79441-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TPRMYCYSEA/ffts/XC79441-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TPRMYCYSEA/wave/XC79441-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TPRMYCYSEA/wave/XC79441-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TPRMYCYSEA/wave/XC79441-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,B,1:34,?:?,1998-01-02,2011-06-01,[],bird singing,unknown,unknown,unknown,,,no,,,44100
225,20038,Arborophila,atrogularis,,birds,White-cheeked Partridge,Mike Catsis,India,"Nameri National Park, Assam",26.9498,92.7053,?,song,,,field recording,//xeno-canto.org/20038,https://xeno-canto.org/20038/download,White-cheeked Partridge.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/ZLOFZBWWBW/ffts/XC20038-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZLOFZBWWBW/ffts/XC20038-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZLOFZBWWBW/ffts/XC20038-large.png', 'full': '//xeno-canto.org/sounds/uploaded/ZLOFZBWWBW/ffts/XC20038-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/ZLOFZBWWBW/wave/XC20038-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZLOFZBWWBW/wave/XC20038-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZLOFZBWWBW/wave/XC20038-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:20,07:00,2007-08-01,2008-11-20,[],,unknown,unknown,unknown,,,no,,,48000
226,426420,Arborophila,atrogularis,,birds,White-cheeked Partridge,Peter Boesman,India,"Manas National Park, Assam",26.672638,91.004331,,call,,,field recording,//xeno-canto.org/426420,https://xeno-canto.org/426420/download,XC426420-LS108821 White-cheeked Partridge soft calls C.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC426420-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC426420-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC426420-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC426420-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC426420-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC426420-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC426420-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,C,0:24,18:00,2018-04-08,2018-07-23,[],Soft calls.,unknown,unknown,unknown,,,no,,,44100
227,568802,Arborophila,mandellii,,birds,Chestnut-breasted Partridge,Jelle Scharringa,India,"Bompu Camp, Eaglenest, Arunachal Pradesh",27.066,92.4064,1900,song,,,field recording,//xeno-canto.org/568802,https://xeno-canto.org/568802/download,XC568802-a01c.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/KDTMIWOGNC/ffts/XC568802-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KDTMIWOGNC/ffts/XC568802-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KDTMIWOGNC/ffts/XC568802-large.png', 'full': '//xeno-canto.org/sounds/uploaded/KDTMIWOGNC/ffts/XC568802-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/KDTMIWOGNC/wave/XC568802-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KDTMIWOGNC/wave/XC568802-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KDTMIWOGNC/wave/XC568802-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:27,05:30,2017-03-04,2020-06-15,['Glaucidium brodiei'],,no,no,no,,,no,,,44100
228,568801,Arborophila,mandellii,,birds,Chestnut-breasted Partridge,Jelle Scharringa,India,"Bompu Camp, Eaglenest, Arunachal Pradesh",27.066,92.4064,1900,song,,,field recording,//xeno-canto.org/568801,https://xeno-canto.org/568801/download,XC568801-a01b.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/KDTMIWOGNC/ffts/XC568801-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KDTMIWOGNC/ffts/XC568801-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KDTMIWOGNC/ffts/XC568801-large.png', 'full': '//xeno-canto.org/sounds/uploaded/KDTMIWOGNC/ffts/XC568801-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/KDTMIWOGNC/wave/XC568801-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KDTMIWOGNC/wave/XC568801-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KDTMIWOGNC/wave/XC568801-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:47,05:30,2017-03-04,2020-06-15,['Glaucidium brodiei'],,no,no,no,,,no,,,44100
229,568799,Arborophila,mandellii,,birds,Chestnut-breasted Partridge,Jelle Scharringa,India,"Bompu Camp, Eaglenest, Arunachal Pradesh",27.066,92.4064,1900,song,,,field recording,//xeno-canto.org/568799,https://xeno-canto.org/568799/download,XC568799-a01a.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/KDTMIWOGNC/ffts/XC568799-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KDTMIWOGNC/ffts/XC568799-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KDTMIWOGNC/ffts/XC568799-large.png', 'full': '//xeno-canto.org/sounds/uploaded/KDTMIWOGNC/ffts/XC568799-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/KDTMIWOGNC/wave/XC568799-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KDTMIWOGNC/wave/XC568799-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KDTMIWOGNC/wave/XC568799-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:18,05:30,2017-03-04,2020-06-15,['Glaucidium brodiei'],,no,no,no,,,no,,,44100
230,470188,Arborophila,mandellii,,birds,Chestnut-breasted Partridge,Dibyendu Ash,India,"Mid Elevation, Mishmi Hills, Arunachal Pradesh",28.2407,95.8663,1800,"call, song",,,field recording,//xeno-canto.org/470188,https://xeno-canto.org/470188/download,XC470188-Chestnut- breasted Partridge_Mishmi_Arunachal Pradesh_190407_1550.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/HSMUVFTOPF/ffts/XC470188-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HSMUVFTOPF/ffts/XC470188-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HSMUVFTOPF/ffts/XC470188-large.png', 'full': '//xeno-canto.org/sounds/uploaded/HSMUVFTOPF/ffts/XC470188-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/HSMUVFTOPF/wave/XC470188-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HSMUVFTOPF/wave/XC470188-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HSMUVFTOPF/wave/XC470188-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:29,15:50,2019-04-07,2019-05-03,[],,no,no,no,,,no,,,44100
231,470186,Arborophila,mandellii,,birds,Chestnut-breasted Partridge,Dibyendu Ash,India,"Lama Camp, near Eaglenest WLS, Arunachal Pradesh",27.1567,92.4606,2400,call,,,field recording,//xeno-canto.org/470186,https://xeno-canto.org/470186/download,XC470186-CBP_EN.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/HSMUVFTOPF/ffts/XC470186-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HSMUVFTOPF/ffts/XC470186-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HSMUVFTOPF/ffts/XC470186-large.png', 'full': '//xeno-canto.org/sounds/uploaded/HSMUVFTOPF/ffts/XC470186-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/HSMUVFTOPF/wave/XC470186-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HSMUVFTOPF/wave/XC470186-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HSMUVFTOPF/wave/XC470186-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:20,17:27,2019-03-19,2019-05-03,[],,no,no,no,,,no,,,44100
232,79920,Arborophila,mandellii,,birds,Chestnut-breasted Partridge,Frank Lambert,India,"Eaglenest Wildlife Sanctuary, Arunachal Pradesh",27.1001,92.4001,1700,call,,,field recording,//xeno-canto.org/79920,https://xeno-canto.org/79920/download,Arborophila_mandellii-FL Eaglenest 21Apr11 1700m R09_0103.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC79920-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC79920-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC79920-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC79920-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC79920-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC79920-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC79920-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,1:07,10:30,2011-04-21,2011-06-06,[],,unknown,unknown,unknown,,,no,,,44100
233,35457,Arborophila,mandellii,,birds,Chestnut-breasted Partridge,Arnold Meijer,India,"Bompu, Arunachal Pradesh",27.11667,92.43333,?,song,,,field recording,//xeno-canto.org/35457,https://xeno-canto.org/35457/download,BLUEROBIN_ChestnutbreastedPartridge_Bompu_ArunachalPradesh_India_ArnoldMeijer_150209_LS100306.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/UXOKEACNUT/ffts/XC35457-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UXOKEACNUT/ffts/XC35457-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UXOKEACNUT/ffts/XC35457-large.png', 'full': '//xeno-canto.org/sounds/uploaded/UXOKEACNUT/ffts/XC35457-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/UXOKEACNUT/wave/XC35457-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UXOKEACNUT/wave/XC35457-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UXOKEACNUT/wave/XC35457-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:18,?:?,2009-02-15,2009-06-10,[],"Three birds at very close range, scratching through fallen leaves inside roadside vegetation. link:http://www.bluerobin.nl",unknown,unknown,unknown,,,no,,,48000
234,21881,Arborophila,mandellii,,birds,Chestnut-breasted Partridge,Mathias Ritschard,India,"Yingkiong, Arunachal Pradesh",28.6333495,94.9747467,?,song,,,field recording,//xeno-canto.org/21881,https://xeno-canto.org/21881/download,ChestnutBreastedPartr3.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/AZXHPBEVSA/ffts/XC21881-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AZXHPBEVSA/ffts/XC21881-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AZXHPBEVSA/ffts/XC21881-large.png', 'full': '//xeno-canto.org/sounds/uploaded/AZXHPBEVSA/ffts/XC21881-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/AZXHPBEVSA/wave/XC21881-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AZXHPBEVSA/wave/XC21881-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AZXHPBEVSA/wave/XC21881-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:21,?,2006-03-17,2008-11-20,[],unusual song variant,unknown,unknown,unknown,,,no,,,44100
